4149176_75	show me a song QUOTED_STRING_0 which have band betty wright	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " betty wright " ) && id =~ QUOTED_STRING_0 ;
4149176_78	please find all the song by artist betty wright , that have duration 2 hours	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " betty wright " ) && duration == 2 h ;
4149176_79	can you show me all the song by artist betty wright , that have duration 2 hours	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " betty wright " ) && duration == 2 h ;
4149176_80	i 've got to locate a recording of QUOTED_STRING_0 .	@org.schema.Music . MusicRecording ( ) filter id =~ QUOTED_STRING_0 ;
4149176_81	i want to find a QUOTED_STRING_0 music track .	@org.schema.Music . MusicRecording ( ) filter id =~ QUOTED_STRING_0 ;
4149176_82	i want to find the betty wright band 's version of QUOTED_STRING_0 .	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " betty wright " ) && id =~ QUOTED_STRING_0 ;
4149176_83	i looking for the QUOTED_STRING_0 song by the band called betty wright .	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " betty wright " ) && id =~ QUOTED_STRING_0 ;
4149176_86	what are all the betty wright tracks that are 2 hours in length ?	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " betty wright " ) && duration == 2 h ;
4149176_87	which music selections from the artist called betty wright last 2 hours ?	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " betty wright " ) && duration == 2 h ;
4149176_88	get me a recording of the song QUOTED_STRING_0 .	@org.schema.Music . MusicRecording ( ) filter id =~ QUOTED_STRING_0 ;
4149176_89	i want a recording of QUOTED_STRING_0 .	@org.schema.Music . MusicRecording ( ) filter id =~ QUOTED_STRING_0 ;
4149176_90	look for the band betty wright 's song QUOTED_STRING_0 .	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " betty wright " ) && id =~ QUOTED_STRING_0 ;
4149176_91	can you find for me the band betty wright 's QUOTED_STRING_0 song ?	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " betty wright " ) && id =~ QUOTED_STRING_0 ;
4149176_94	locate all of the betty wright songs longer than 2 hours .	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " betty wright " ) && duration == 2 h ;
4149176_95	can you find 2 hours long songs by betty wright ?	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " betty wright " ) && duration == 2 h ;
4149176_96	i want images of all music recordings written in greek .	[ image ] of @org.schema.Music . MusicRecording ( ) filter inLanguage == null ^^tt:iso_lang_code ( " greek " ) ;
4149176_97	get me the images of all recordings of music that were written in the greek language .	[ image ] of @org.schema.Music . MusicRecording ( ) filter inLanguage == null ^^tt:iso_lang_code ( " greek " ) ;
4149176_98	find me all the QUOTED_STRING_0 on instinctive travels and is shorter than 7 hours .	@org.schema.Music . MusicRecording ( ) filter duration <= 7 h && id =~ QUOTED_STRING_0 && inAlbum == null ^^org.schema.Music:MusicAlbum ( " instinctive travels " ) ;
4149176_99	what QUOTED_STRING_0 on instinctive travels has a duration less than 7 hours ?	@org.schema.Music . MusicRecording ( ) filter duration <= 7 h && id =~ QUOTED_STRING_0 && inAlbum == null ^^org.schema.Music:MusicAlbum ( " instinctive travels " ) ;
4149176_100	which singer sang in the music recordings that were published most recently ?	[ byArtist ] of sort ( datePublished desc of @org.schema.Music . MusicRecording ( ) ) [ 1 ] ;
4149176_101	who is the singer that sang the music recordings with the latest date published ?	[ byArtist ] of sort ( datePublished desc of @org.schema.Music . MusicRecording ( ) ) [ 1 ] ;
4149176_102	find me some QUOTED_STRING_0 music recordings that are 2 hours long .	@org.schema.Music . MusicRecording ( ) filter duration == 2 h && id =~ QUOTED_STRING_0 ;
4149176_103	give me the names of some QUOTED_STRING_0 music recordings with duration 2 hours .	@org.schema.Music . MusicRecording ( ) filter duration == 2 h && id =~ QUOTED_STRING_0 ;
4149176_104	find me recordings written in greek and give me their images .	[ image ] of @org.schema.Music . MusicRecording ( ) filter inLanguage == null ^^tt:iso_lang_code ( " greek " ) ;
4149176_105	find the images for recordings that have greek writing .	[ image ] of @org.schema.Music . MusicRecording ( ) filter inLanguage == null ^^tt:iso_lang_code ( " greek " ) ;
4149176_106	find instinctive travels QUOTED_STRING_0 that are less than 7 hours long .	@org.schema.Music . MusicRecording ( ) filter duration <= 7 h && id =~ QUOTED_STRING_0 && inAlbum == null ^^org.schema.Music:MusicAlbum ( " instinctive travels " ) ;
4149176_108	find the newest published recordings and give me their singers .	[ byArtist ] of sort ( datePublished desc of @org.schema.Music . MusicRecording ( ) ) [ 1 ] ;
4149176_109	find the singers for the most recent published music recordings .	[ byArtist ] of sort ( datePublished desc of @org.schema.Music . MusicRecording ( ) ) [ 1 ] ;
4149176_111	look for 2 hour long QUOTED_STRING_0 recordings .	@org.schema.Music . MusicRecording ( ) filter duration == 2 h && id =~ QUOTED_STRING_0 ;
4149176_112	get a picture for music albums with greek lyrics .	[ image ] of @org.schema.Music . MusicRecording ( ) filter inLanguage == null ^^tt:iso_lang_code ( " greek " ) ;
4149176_113	i want to see images for greek language records .	[ image ] of @org.schema.Music . MusicRecording ( ) filter inLanguage == null ^^tt:iso_lang_code ( " greek " ) ;
4149176_114	from instinctive travels , find QUOTED_STRING_0 tracks under 7 hours long .	@org.schema.Music . MusicRecording ( ) filter duration <= 7 h && id =~ QUOTED_STRING_0 && inAlbum == null ^^org.schema.Music:MusicAlbum ( " instinctive travels " ) ;
4149176_115	look for less than 7 hour long QUOTED_STRING_0 songs featured on instinctive travels .	@org.schema.Music . MusicRecording ( ) filter duration <= 7 h && id =~ QUOTED_STRING_0 && inAlbum == null ^^org.schema.Music:MusicAlbum ( " instinctive travels " ) ;
4149176_116	for the most recent music releases , who is the song artist ?	[ byArtist ] of sort ( datePublished desc of @org.schema.Music . MusicRecording ( ) ) [ 1 ] ;
4149176_117	find out who sings the last music that was released .	[ byArtist ] of sort ( datePublished desc of @org.schema.Music . MusicRecording ( ) ) [ 1 ] ;
4149176_118	look for QUOTED_STRING_0 song tracks with a 2 hour run time .	@org.schema.Music . MusicRecording ( ) filter duration == 2 h && id =~ QUOTED_STRING_0 ;
4149176_119	i 'm looking for 2 -hour music recordings called QUOTED_STRING_0 .	@org.schema.Music . MusicRecording ( ) filter duration == 2 h && id =~ QUOTED_STRING_0 ;
4149176_124	which albums of bobby goldsboro 's were published on DATE_0	@org.schema.Music . MusicAlbum ( ) filter byArtist == null ^^org.schema.Music:Person ( " bobby goldsboro " ) && datePublished == DATE_0 ;
4149176_125	which bobby goldsboro 's albums were published on DATE_0	@org.schema.Music . MusicAlbum ( ) filter byArtist == null ^^org.schema.Music:Person ( " bobby goldsboro " ) && datePublished == DATE_0 ;
4149176_126	find me music of QUOTED_STRING_0 with band cher	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " cher " ) && id =~ QUOTED_STRING_0 ;
4149176_127	give me a list of QUOTED_STRING_0 recordings with band cher	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " cher " ) && id =~ QUOTED_STRING_0 ;
4149176_132	tell me the bobby goldsboro albums that were published on DATE_0	@org.schema.Music . MusicAlbum ( ) filter byArtist == null ^^org.schema.Music:Person ( " bobby goldsboro " ) && datePublished == DATE_0 ;
4149176_134	show me a list of music recordings QUOTED_STRING_0 with the band cher	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " cher " ) && id =~ QUOTED_STRING_0 ;
4149176_135	find me a list of musci recording QUOTED_STRING_0 with the band cher	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " cher " ) && id =~ QUOTED_STRING_0 ;
4149176_140	which bobby goldsboro albums were published on DATE_0 ?	@org.schema.Music . MusicAlbum ( ) filter byArtist == null ^^org.schema.Music:Person ( " bobby goldsboro " ) && datePublished == DATE_0 ;
4149176_141	find out which of bobby goldsboro 's albums has DATE_0 as its publication date .	@org.schema.Music . MusicAlbum ( ) filter byArtist == null ^^org.schema.Music:Person ( " bobby goldsboro " ) && datePublished == DATE_0 ;
4149176_142	find music named QUOTED_STRING_0 performed by cher .	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " cher " ) && id =~ QUOTED_STRING_0 ;
4149176_143	i 'm looking for the musical recording QUOTED_STRING_0 with cher .	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " cher " ) && id =~ QUOTED_STRING_0 ;
4149176_144	provide me a list of published before DATE_0 cebuano albums .	@org.schema.Music . MusicAlbum ( ) filter datePublished <= DATE_0 && inLanguage == null ^^tt:iso_lang_code ( " cebuano " ) ;
4149176_145	obtain for me cebuano albums in a list of those published earlier than DATE_0 .	@org.schema.Music . MusicAlbum ( ) filter datePublished <= DATE_0 && inLanguage == null ^^tt:iso_lang_code ( " cebuano " ) ;
4149176_146	make a list that is composed of all QUOTED_STRING_0 recordings .	@org.schema.Music . MusicRecording ( ) filter id =~ QUOTED_STRING_0 ;
4149176_147	list every recording of QUOTED_STRING_0 .	@org.schema.Music . MusicRecording ( ) filter id =~ QUOTED_STRING_0 ;
4149176_148	search for a list of QUOTED_STRING_0 with a duration under 5 minutes .	@org.schema.Music . MusicRecording ( ) filter duration <= 5 min && id =~ QUOTED_STRING_0 ;
4149176_149	perform a search and compile a QUOTED_STRING_0 shorter than 5 minutes list .	@org.schema.Music . MusicRecording ( ) filter duration <= 5 min && id =~ QUOTED_STRING_0 ;
4149176_150	list for me of QUOTED_STRING_0 published afer DATE_0 that is NUMBER_0 hours long .	@org.schema.Music . MusicRecording ( ) filter datePublished >= DATE_0 && duration == 0 h && id =~ QUOTED_STRING_0 ;
4149176_151	i want you to list less than an hour QUOTED_STRING_0 music with a publication date after DATE_0 .	@org.schema.Music . MusicRecording ( ) filter datePublished >= DATE_0 && duration == 0 h && id =~ QUOTED_STRING_0 ;
4149176_152	will you give me a list of all the cebuano albums that were published before DATE_0 ?	@org.schema.Music . MusicAlbum ( ) filter datePublished <= DATE_0 && inLanguage == null ^^tt:iso_lang_code ( " cebuano " ) ;
4149176_153	i would like a list of the cebuano albums that were published before DATE_0	@org.schema.Music . MusicAlbum ( ) filter datePublished <= DATE_0 && inLanguage == null ^^tt:iso_lang_code ( " cebuano " ) ;
4149176_154	will you list all of the QUOTED_STRING_0 recordings ?	@org.schema.Music . MusicRecording ( ) filter id =~ QUOTED_STRING_0 ;
4149176_155	can you give me a list detailing all of the QUOTED_STRING_0 recordings made ?	@org.schema.Music . MusicRecording ( ) filter id =~ QUOTED_STRING_0 ;
4149176_156	can you find me a list of all the songs titled QUOTED_STRING_0 that are shorter than 5 minutes ?	@org.schema.Music . MusicRecording ( ) filter duration <= 5 min && id =~ QUOTED_STRING_0 ;
4149176_157	i would like a list of all QUOTED_STRING_0 songs that are less than 5 minutes in length .	@org.schema.Music . MusicRecording ( ) filter duration <= 5 min && id =~ QUOTED_STRING_0 ;
4149176_158	may i have a list covering QUOTED_STRING_0 music that is NUMBER_0 hours long and published after DATE_0 ?	@org.schema.Music . MusicRecording ( ) filter datePublished >= DATE_0 && duration == 0 h && id =~ QUOTED_STRING_0 ;
4149176_159	list out all of the QUOTED_STRING_0 music with the total of NUMBER_0 hours long and published after DATE_0	@org.schema.Music . MusicRecording ( ) filter datePublished >= DATE_0 && duration == 0 h && id =~ QUOTED_STRING_0 ;
4149176_160	list every cebuano album with a date of publication prior to DATE_0 .	@org.schema.Music . MusicAlbum ( ) filter datePublished <= DATE_0 && inLanguage == null ^^tt:iso_lang_code ( " cebuano " ) ;
4149176_161	i want each cebuano album published before DATE_0 listed .	@org.schema.Music . MusicAlbum ( ) filter datePublished <= DATE_0 && inLanguage == null ^^tt:iso_lang_code ( " cebuano " ) ;
4149176_162	i 'd like a list of every musical rendition of QUOTED_STRING_0 .	@org.schema.Music . MusicRecording ( ) filter id =~ QUOTED_STRING_0 ;
4149176_163	show me a listing of all QUOTED_STRING_0 music tracks .	@org.schema.Music . MusicRecording ( ) filter id =~ QUOTED_STRING_0 ;
4149176_164	i want to find a listing of every QUOTED_STRING_0 tune under 5 minutes in length .	@org.schema.Music . MusicRecording ( ) filter duration <= 5 min && id =~ QUOTED_STRING_0 ;
4149176_165	i need a list of all versions less than 5 minutes long of QUOTED_STRING_0 .	@org.schema.Music . MusicRecording ( ) filter duration <= 5 min && id =~ QUOTED_STRING_0 ;
4149176_166	show QUOTED_STRING_0 tracks with a publication date later than DATE_0 and a length of NUMBER_0 h.	@org.schema.Music . MusicRecording ( ) filter datePublished >= DATE_0 && duration == 0 h && id =~ QUOTED_STRING_0 ;
4149176_167	display NUMBER_0 h-long QUOTED_STRING_0 recordings published later than DATE_0 .	@org.schema.Music . MusicRecording ( ) filter datePublished >= DATE_0 && duration == 0 h && id =~ QUOTED_STRING_0 ;
4149176_168	play QUOTED_STRING_0 that is the most recent and lasts 2 hours .	sort ( datePublished desc of @org.schema.Music . MusicRecording ( ) filter duration == 2 h && id =~ QUOTED_STRING_0 ) [ 1 ] ;
4149176_170	show me the most recent 4 by the artist ?	[ byArtist ] of sort ( datePublished desc of @org.schema.Music . MusicRecording ( ) ) [ 1 : 4 ] ;
4149176_171	what 4 music was the most recent by artist ?	[ byArtist ] of sort ( datePublished desc of @org.schema.Music . MusicRecording ( ) ) [ 1 : 4 ] ;
4149176_172	show me the recording of QUOTED_STRING_0 by betty wright .	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " betty wright " ) && id =~ QUOTED_STRING_0 ;
4149176_173	can you get the QUOTED_STRING_0 version with betty wright ?	@org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " betty wright " ) && id =~ QUOTED_STRING_0 ;
4149176_174	what 3 songs are the longest by bobby goldsboro that was written in greek ?	sort ( duration desc of @org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " bobby goldsboro " ) && inLanguage == null ^^tt:iso_lang_code ( " greek " ) ) [ 1 : 3 ] ;
4149176_175	what greek music is the 3 longest by bobby goldsboro ?	sort ( duration desc of @org.schema.Music . MusicRecording ( ) filter byArtist == null ^^org.schema.Music:Person ( " bobby goldsboro " ) && inLanguage == null ^^tt:iso_lang_code ( " greek " ) ) [ 1 : 3 ] ;
4149176_176	i want the most recent QUOTED_STRING_0 that lasts 2 hours .	sort ( datePublished desc of @org.schema.Music . MusicRecording ( ) filter duration == 2 h && id =~ QUOTED_STRING_0 ) [ 1 ] ;
4149176_177	find the most recent version of QUOTED_STRING_0 that is 2 hours in duration .	sort ( datePublished desc of @org.schema.Music . MusicRecording ( ) filter duration == 2 h && id =~ QUOTED_STRING_0 ) [ 1 ] ;
