4150513_31	on DATE_0 , which QUOTED_STRING_0 books were written ?	@org.schema.Book . Book ( ) filter datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
4150513_32	i want to know who wrote any book with a page count not exceeding 5 .	[ author ] of @org.schema.Book . Book ( ) filter numberOfPages <= 5 ;
4150513_33	find the author credit for books with a maximum length of 5 pages .	[ author ] of @org.schema.Book . Book ( ) filter numberOfPages <= 5 ;
4150513_34	find QUOTED_STRING_0 award winning book released DATE_0 .	@org.schema.Book . Book ( ) filter contains~ ( award , QUOTED_STRING_0 ) && datePublished == DATE_0 ;
4150513_35	find books that earned a QUOTED_STRING_0 award and have a publication date of DATE_0 .	@org.schema.Book . Book ( ) filter contains~ ( award , QUOTED_STRING_0 ) && datePublished == DATE_0 ;
4150513_36	i 'm looking for QUOTED_STRING_0 books by author lian dolan written in hill mari .	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " lian dolan " ) && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " hill mari " ) ;
4150513_37	identify hill mari language QUOTED_STRING_0 books with lian dolan as writer .	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " lian dolan " ) && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " hill mari " ) ;
4150513_38	list QUOTED_STRING_0 books with a writing date of DATE_0 .	@org.schema.Book . Book ( ) filter datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
4150513_39	tell me which book called QUOTED_STRING_0 was created DATE_0 .	@org.schema.Book . Book ( ) filter datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
4150513_40	list the authors with books that have 5 or below number of pages created by	[ author ] of @org.schema.Book . Book ( ) filter numberOfPages <= 5 ;
4150513_41	show the authors with books that have 5 or below number of pages created by	[ author ] of @org.schema.Book . Book ( ) filter numberOfPages <= 5 ;
4150513_42	find the books with date published DATE_0 that are winner of QUOTED_STRING_0	@org.schema.Book . Book ( ) filter contains~ ( award , QUOTED_STRING_0 ) && datePublished == DATE_0 ;
4150513_43	show me the books with date published DATE_0 that are winner of QUOTED_STRING_0	@org.schema.Book . Book ( ) filter contains~ ( award , QUOTED_STRING_0 ) && datePublished == DATE_0 ;
4150513_44	what are the QUOTED_STRING_0 books created by lian dolan in hill mari ?	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " lian dolan " ) && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " hill mari " ) ;
4150513_45	list the QUOTED_STRING_0 books created by lian dolan in hill mari ?	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " lian dolan " ) && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " hill mari " ) ;
4150513_46	show the number of QUOTED_STRING_0 written on DATE_0 .	@org.schema.Book . Book ( ) filter datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
4150513_47	what is the number of QUOTED_STRING_0 written on DATE_0 .	@org.schema.Book . Book ( ) filter datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
4150513_48	tell me who created the latest uploaded book with page count over 3 .	[ author ] of sort ( datePublished desc of @org.schema.Book . Book ( ) filter numberOfPages >= 3 ) [ 1 ] ;
4150513_49	find the most recently uploaded book longer than 3 pages and tell me who the author is .	[ author ] of sort ( datePublished desc of @org.schema.Book . Book ( ) filter numberOfPages >= 3 ) [ 1 ] ;
4150513_52	find the longest of QUOTED_STRING_0 books , isbn QUOTED_STRING_1 , QUOTED_STRING_2 and winner	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter contains~ ( award , QUOTED_STRING_2 ) && id =~ QUOTED_STRING_0 && isbn =~ QUOTED_STRING_1 ) [ 1 ] ;
4150513_54	can you help me find the book titled QUOTED_STRING_0 , it 's by cristina alger , published on DATE_0	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " cristina alger " ) && datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
4150513_55	look up the book called QUOTED_STRING_0 , the author 's name is cristina alger , i also have the publication date , it 's DATE_0 .	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " cristina alger " ) && datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
4150513_56	who wrote the latest book with more than 3 pages ?	[ author ] of sort ( datePublished desc of @org.schema.Book . Book ( ) filter numberOfPages >= 3 ) [ 1 ] ;
4150513_57	i 'd like the name of the creator of the latest book with a number of pages over 3 .	[ author ] of sort ( datePublished desc of @org.schema.Book . Book ( ) filter numberOfPages >= 3 ) [ 1 ] ;
4150513_58	find the book by cristina alger titled QUOTED_STRING_0 and published on DATE_0 .	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " cristina alger " ) && datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
4150513_59	search for the book QUOTED_STRING_0 by cristina alger and published DATE_0 .	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " cristina alger " ) && datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
4150513_60	find the longest book QUOTED_STRING_0 with the isbn QUOTED_STRING_1 that was a QUOTED_STRING_2 winner .	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter contains~ ( award , QUOTED_STRING_2 ) && id =~ QUOTED_STRING_0 && isbn =~ QUOTED_STRING_1 ) [ 1 ] ;
4150513_62	i want the book by cristina alger called QUOTED_STRING_0 which was published on DATE_0 .	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " cristina alger " ) && datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
4150513_63	please find the cristina alger booked published DATE_0 titled QUOTED_STRING_0 .	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " cristina alger " ) && datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
4150513_64	which author submitted the most recent book with a page count exceeding 3 .	[ author ] of sort ( datePublished desc of @org.schema.Book . Book ( ) filter numberOfPages >= 3 ) [ 1 ] ;
4150513_65	identify the writer of the last book submission having 3 or more pages .	[ author ] of sort ( datePublished desc of @org.schema.Book . Book ( ) filter numberOfPages >= 3 ) [ 1 ] ;
4150513_66	i 'm looking for cristina alger 's book QUOTED_STRING_0 , released DATE_0 .	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " cristina alger " ) && datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
4150513_67	find the DATE_0 released book QUOTED_STRING_0 from cristina alger .	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " cristina alger " ) && datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
4150513_68	find me QUOTED_STRING_0 book with the highest page count and isbn code QUOTED_STRING_1 which also earned QUOTED_STRING_2 award .	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter contains~ ( award , QUOTED_STRING_2 ) && id =~ QUOTED_STRING_0 && isbn =~ QUOTED_STRING_1 ) [ 1 ] ;
4150513_69	i 'm looking for the QUOTED_STRING_0 book called QUOTED_STRING_1 with isbn QUOTED_STRING_2 that has the greatest length .	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter contains~ ( award , QUOTED_STRING_0 ) && id =~ QUOTED_STRING_1 && isbn =~ QUOTED_STRING_2 ) [ 1 ] ;
4150513_70	find a book called QUOTED_STRING_0 that was authored DATE_0 by cristina alger .	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " cristina alger " ) && datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
4150513_71	i want writer cristina alger 's QUOTED_STRING_0 , written on the date DATE_0 .	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " cristina alger " ) && datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
4150513_72	locate every books created by lian dolan , which have 2 ratings .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount == 2 && author == null ^^org.schema.Book:Person ( " lian dolan " ) ;
4150513_73	find every books created by lian dolan , which have 2 ratings .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount == 2 && author == null ^^org.schema.Book:Person ( " lian dolan " ) ;
4150513_74	i want all the QUOTED_STRING_0 books having isbn QUOTED_STRING_1	@org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_0 && isbn =~ QUOTED_STRING_1 ;
4150513_75	i desire all the QUOTED_STRING_0 books having isbn QUOTED_STRING_1	@org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_0 && isbn =~ QUOTED_STRING_1 ;
4150513_76	i want a list of all books that received the QUOTED_STRING_0 and having rating count smaller than 3	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount <= 3 && contains~ ( award , QUOTED_STRING_0 ) ;
4150513_77	find all books that received the QUOTED_STRING_0 and having rating count smaller than 3	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount <= 3 && contains~ ( award , QUOTED_STRING_0 ) ;
4150513_78	what QUOTED_STRING_0 books are the shortest ?	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_0 ) [ 1 ] ;
4150513_79	which QUOTED_STRING_0 books have the less pages ?	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_0 ) [ 1 ] ;
4150513_80	what are all the books by lian dolan with 2 ratings ?	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount == 2 && author == null ^^org.schema.Book:Person ( " lian dolan " ) ;
4150513_81	search for all books written by lian dolan that have 2 ratings .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount == 2 && author == null ^^org.schema.Book:Person ( " lian dolan " ) ;
4150513_82	get me all QUOTED_STRING_0 books with the isbn QUOTED_STRING_1	@org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_0 && isbn =~ QUOTED_STRING_1 ;
4150513_83	show me all QUOTED_STRING_0 books that have the isbn QUOTED_STRING_1	@org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_0 && isbn =~ QUOTED_STRING_1 ;
4150513_84	can i see a list of all books that got the QUOTED_STRING_0 and have a rating count under 3 ?	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount <= 3 && contains~ ( award , QUOTED_STRING_0 ) ;
4150513_85	i want a list showing any book with a rating count of less than 3 that received the QUOTED_STRING_0 .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount <= 3 && contains~ ( award , QUOTED_STRING_0 ) ;
4150513_86	which books are the shortest among books with the name QUOTED_STRING_0 ?	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_0 ) [ 1 ] ;
4150513_87	for books with the title QUOTED_STRING_0 which are the shortest ?	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_0 ) [ 1 ] ;
4150513_88	look for all books with 2 ratings that were authored by lian dolan .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount == 2 && author == null ^^org.schema.Book:Person ( " lian dolan " ) ;
4150513_89	retrieve each book written by lian dolan which also has 2 ratings .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount == 2 && author == null ^^org.schema.Book:Person ( " lian dolan " ) ;
4150513_90	find all of the QUOTED_STRING_0 books that also have an isbn equal to QUOTED_STRING_1 .	@org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_0 && isbn =~ QUOTED_STRING_1 ;
4150513_91	locate every book with an isbn equal to QUOTED_STRING_0 which are also titled QUOTED_STRING_1 .	@org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_1 && isbn =~ QUOTED_STRING_0 ;
4150513_92	enumerate each book that has a rating number less than 3 and that has received the QUOTED_STRING_0 .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount <= 3 && contains~ ( award , QUOTED_STRING_0 ) ;
4150513_93	search for every book which contains the QUOTED_STRING_0 and also has less than 3 ratings .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount <= 3 && contains~ ( award , QUOTED_STRING_0 ) ;
4150513_94	find the QUOTED_STRING_0 books which have the smallest length .	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_0 ) [ 1 ] ;
4150513_95	look for the books with the smallest length and with the title of QUOTED_STRING_0 .	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_0 ) [ 1 ] ;
4150513_96	show me the languages the books are written in	[ inLanguage ] of @org.schema.Book . Book ( ) ;
4150513_97	list all the languages the books are written in	[ inLanguage ] of @org.schema.Book . Book ( ) ;
4150513_98	show me all QUOTED_STRING_0 that are in korean that was created by mary pauline lowry	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " mary pauline lowry " ) && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " korean " ) ;
4150513_99	find me the QUOTED_STRING_0 created by mary pauline lowry that is in korean	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " mary pauline lowry " ) && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " korean " ) ;
4150513_100	show me the hardcover books with a 10 or above rating count	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount >= 10 && bookFormat == enum Hardcover ;
4150513_101	go to the hardcover books that have a rating of 10 or above	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount >= 10 && bookFormat == enum Hardcover ;
4150513_102	show me pictures of the 11 top-rated books	[ image ] of sort ( aggregateRating . ratingValue desc of @org.schema.Book . Book ( ) ) [ 1 : 11 ] ;
4150513_103	i want to see the pictures from the top-rated 11 books	[ image ] of sort ( aggregateRating . ratingValue desc of @org.schema.Book . Book ( ) ) [ 1 : 11 ] ;
4150513_104	look up the language used for a book .	[ inLanguage ] of @org.schema.Book . Book ( ) ;
4150513_105	find out the language version of a book .	[ inLanguage ] of @org.schema.Book . Book ( ) ;
4150513_106	i want a korean language book called QUOTED_STRING_0 by author mary pauline lowry .	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " mary pauline lowry " ) && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " korean " ) ;
4150513_107	look for mary pauline lowry 's QUOTED_STRING_0 book in korean language .	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " mary pauline lowry " ) && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " korean " ) ;
4150513_108	find me hardcover format books with at least 10 ratings .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount >= 10 && bookFormat == enum Hardcover ;
4150513_109	look up books rated 10 or more times that are available in hardback .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount >= 10 && bookFormat == enum Hardcover ;
4150513_110	display an image for the 11 highest rated books .	[ image ] of sort ( aggregateRating . ratingValue desc of @org.schema.Book . Book ( ) ) [ 1 : 11 ] ;
4150513_111	for the top 11 books in terms of ratings , find an image .	[ image ] of sort ( aggregateRating . ratingValue desc of @org.schema.Book . Book ( ) ) [ 1 : 11 ] ;
4150513_112	what language are books written in ?	[ inLanguage ] of @org.schema.Book . Book ( ) ;
4150513_113	can you give me the language that books are in ?	[ inLanguage ] of @org.schema.Book . Book ( ) ;
4150513_114	look up every one of QUOTED_STRING_0 books that are in korean and were made by mary pauline lowry .	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " mary pauline lowry " ) && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " korean " ) ;
4150513_115	find each of QUOTED_STRING_0 books that mary pauline lowry wrote in korean .	@org.schema.Book . Book ( ) filter author == null ^^org.schema.Book:Person ( " mary pauline lowry " ) && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " korean " ) ;
4150513_116	find me books that have a rating count of 10 or higher and are in hardcover .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount >= 10 && bookFormat == enum Hardcover ;
4150513_117	can you give me the book names that come in hardcover and have 10 or more for their rating counts ?	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount >= 10 && bookFormat == enum Hardcover ;
4150513_118	get the images of the 11 top rated books please .	[ image ] of sort ( aggregateRating . ratingValue desc of @org.schema.Book . Book ( ) ) [ 1 : 11 ] ;
4150513_119	can you find images that correspond to the 11 highest rated books ?	[ image ] of sort ( aggregateRating . ratingValue desc of @org.schema.Book . Book ( ) ) [ 1 : 11 ] ;
4150513_120	what books received the QUOTED_STRING_0 award with a rating count not less than 2 ?	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount >= 2 && contains~ ( award , QUOTED_STRING_0 ) ;
4150513_121	what books with a rating count of 2 or higher received the QUOTED_STRING_0 award ?	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount >= 2 && contains~ ( award , QUOTED_STRING_0 ) ;
4150513_122	which QUOTED_STRING_0 books that won the QUOTED_STRING_1 award have 6 ratings ?	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount == 6 && contains~ ( award , QUOTED_STRING_1 ) && id =~ QUOTED_STRING_0 ;
4150513_123	what QUOTED_STRING_0 books with 6 ratings won the QUOTED_STRING_1 award ?	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount == 6 && contains~ ( award , QUOTED_STRING_1 ) && id =~ QUOTED_STRING_0 ;
4150513_124	what is the longest QUOTED_STRING_0 ?	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_0 ) [ 1 ] ;
4150513_126	what QUOTED_STRING_0 books have rating of 7 or less ?	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount <= 7 && id =~ QUOTED_STRING_0 ;
4150513_127	which QUOTED_STRING_0 books have a 7 or less rating count ?	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount <= 7 && id =~ QUOTED_STRING_0 ;
4150513_129	which book with at least 2 ratings won the QUOTED_STRING_0 award ?	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount >= 2 && contains~ ( award , QUOTED_STRING_0 ) ;
4150513_130	i want books about QUOTED_STRING_0 that won the QUOTED_STRING_1 award and has 6 ratings .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount == 6 && contains~ ( award , QUOTED_STRING_1 ) && id =~ QUOTED_STRING_0 ;
4150513_131	i 'm trying to find books regarding QUOTED_STRING_0 which received the QUOTED_STRING_1 award and have 6 ratings .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount == 6 && contains~ ( award , QUOTED_STRING_1 ) && id =~ QUOTED_STRING_0 ;
4150513_132	i want the longest version of QUOTED_STRING_0 .	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_0 ) [ 1 ] ;
4150513_133	i 'm looking for longest edition of QUOTED_STRING_0 .	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_0 ) [ 1 ] ;
4150513_134	i would like books titled QUOTED_STRING_0 that have at most 7 ratings .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount <= 7 && id =~ QUOTED_STRING_0 ;
4150513_135	i 'm trying to find books with up to 7 ratings in the QUOTED_STRING_0 list .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount <= 7 && id =~ QUOTED_STRING_0 ;
4150513_136	what books have received the QUOTED_STRING_0 award and have a rating count of not less than 2 ?	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount >= 2 && contains~ ( award , QUOTED_STRING_0 ) ;
4150513_137	which books have received the QUOTED_STRING_0 award and have a rating count of 2 or higher ?	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount >= 2 && contains~ ( award , QUOTED_STRING_0 ) ;
4150513_138	i 'm looking for any books about QUOTED_STRING_0 with 6 ratings , and which won the award for QUOTED_STRING_1 .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount == 6 && contains~ ( award , QUOTED_STRING_1 ) && id =~ QUOTED_STRING_0 ;
4150513_139	i 'm looking for any books about QUOTED_STRING_0 with 6 ratings , and was awarded for QUOTED_STRING_1 .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount == 6 && contains~ ( award , QUOTED_STRING_1 ) && id =~ QUOTED_STRING_0 ;
4150513_140	i 'd like the longest version of QUOTED_STRING_0	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_0 ) [ 1 ] ;
4150513_141	i 'd like QUOTED_STRING_0 the longest 1	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter id =~ QUOTED_STRING_0 ) [ 1 ] ;
4150513_142	i 'm searching for a list of books named QUOTED_STRING_0 , and that have 7 or less ratings count .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount <= 7 && id =~ QUOTED_STRING_0 ;
4150513_143	i 'm searching for a list of books titled QUOTED_STRING_0 , and that have no more than 7 ratings .	@org.schema.Book . Book ( ) filter aggregateRating . ratingCount <= 7 && id =~ QUOTED_STRING_0 ;
4150513_144	find book receiving QUOTED_STRING_0 with the most pages named QUOTED_STRING_1	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter contains~ ( award , QUOTED_STRING_0 ) && id =~ QUOTED_STRING_1 ) [ 1 ] ;
4150513_145	look for book with least pages matching QUOTED_STRING_0 that was given the QUOTED_STRING_1	sort ( numberOfPages desc of @org.schema.Book . Book ( ) filter contains~ ( award , QUOTED_STRING_1 ) && id =~ QUOTED_STRING_0 ) [ 1 ] ;
4150513_146	show newest 3 literary works that were given the award QUOTED_STRING_0	sort ( datePublished desc of @org.schema.Book . Book ( ) filter contains~ ( award , QUOTED_STRING_0 ) ) [ 1 : 3 ] ;
4150513_147	which 3 books that won the QUOTED_STRING_0 award are most recent ?	sort ( datePublished desc of @org.schema.Book . Book ( ) filter contains~ ( award , QUOTED_STRING_0 ) ) [ 1 : 3 ] ;
4150513_148	find author of the 3 shortest books	[ author ] of sort ( numberOfPages desc of @org.schema.Book . Book ( ) ) [ 1 : 3 ] ;
4150513_149	who is the author of the 3 books with the least pages	[ author ] of sort ( numberOfPages desc of @org.schema.Book . Book ( ) ) [ 1 : 3 ] ;
4150513_150	find all books with less than 2 reviews published on DATE_0 titled QUOTED_STRING_0	@org.schema.Book . Book ( ) filter aggregateRating . reviewCount <= 2 && datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
4150513_151	look for books published DATE_0 called QUOTED_STRING_0 and have fewer than 2 reviews	@org.schema.Book . Book ( ) filter aggregateRating . reviewCount <= 2 && datePublished == DATE_0 && id =~ QUOTED_STRING_0 ;
